state,district,mean_update_to_enrolment_ratio,mean_update_dependency,update_to_enrolment_ratio_volatility,dependency_volatility,pct_active_months,activity_growth_slope,maturity_cluster,mean_monthly_activity
MANIPUR,PHERZAWL,7.3625,0.3405034154012482,11.969644766380217,0.4567364581532232,0.4,7.775757575757576,1,18.9
MANIPUR,SENAPATI,1625.9882834384491,0.8762141392180013,2181.7388318167023,0.3104028609284304,0.9,791.5939393939393,0,4960.7
MANIPUR,TAMENGLONG,580.2942125304049,0.8583413391603733,757.8903305714449,0.3082182533419607,0.9,312.3212121212121,0,1924.5
MANIPUR,THOUBAL,3371.9524360140194,0.8938017560445866,6038.147610777886,0.3141601402257655,0.9,2520.7515151515154,0,11635.4
MANIPUR,UKHRUL,1000.7416879349612,0.8760739095365272,1360.2736368944577,0.3102560742835673,0.9,463.4727272727272,0,2964.7
MEGHALAYA,EAST GARO HILLS,361.960074058922,0.5200175861015021,1134.2333535737698,0.3495952834590853,0.9,-213.0727272727273,0,1512.1
MEGHALAYA,EAST JAINTIA HILLS,159.5950237823946,0.5085991376150402,494.8890652115118,0.3720290113295269,0.9,-66.12727272727274,0,1130.9
MEGHALAYA,EAST KHASI HILLS,4.573356531192766,0.53357032491164,8.596125996819676,0.3099761354901843,0.9,-488.9090909090909,0,6617.6
MEGHALAYA,EASTERN WEST KHASI HILLS,0.3380709454218655,0.1652972525219221,0.5362933330080761,0.2448186966639048,0.4,49.38181818181818,2,113.2
MEGHALAYA,JAINTIA HILLS,2.58,0.3233333333333333,4.52985160414285,0.4234285785689294,0.4,1.121212121212121,1,3.7
MEGHALAYA,KAMRUP,0.0,0.0,0.0,0.0,0.1,-0.8666666666666669,2,14.3
MEGHALAYA,NORTH GARO HILLS,173.73880614738718,0.5784887475370583,513.8356809134619,0.3525358199277679,0.9,-56.82424242424243,0,814.4
MEGHALAYA,RI BHOI,7.481896583558578,0.4972974225744169,17.3468215148816,0.3586982770386125,0.9,-130.20606060606062,0,2204.8
MEGHALAYA,SOUTH GARO HILLS,237.97579874937347,0.4504203631816441,742.4737477944335,0.358992137966201,0.9,-130.32727272727274,0,973.0
MEGHALAYA,SOUTH WEST GARO HILLS,432.6275941469789,0.5950003082464276,1352.9009979357638,0.3445604067799701,0.9,-183.72727272727272,0,1705.3
MEGHALAYA,SOUTH WEST KHASI HILLS,386.4907775978986,0.5616244735031601,1214.1465094943078,0.3245089193964512,0.9,-186.95757575757577,0,1161.8
MEGHALAYA,WEST GARO HILLS,1046.6179136859946,0.6916246987853196,3297.689274702453,0.2805939419067414,0.9,-705.1575757575757,0,6431.5
MEGHALAYA,WEST JAINTIA HILLS,2.4608146081492555,0.4811814535818845,3.1385746898696483,0.3286059615875129,0.9,-322.5515151515152,0,2545.3
MEGHALAYA,WEST KHASI HILLS,2.5720218207781422,0.4856263103081034,3.1287288101381807,0.3421752051122899,0.9,-473.3939393939394,0,3249.6
MIZORAM,AIZAWL,3460.053747634937,0.8754034275278169,6710.370408552752,0.3094915257046139,0.9,-962.0000000000002,0,5162.8
MIZORAM,CHAMPHAI,1089.5239808835977,0.832365613616308,3080.5832141812607,0.2969627140163409,0.9,-632.3272727272728,0,2360.2
MIZORAM,HNAHTHIAL,4.65,0.3584777183600713,7.753314703331014,0.4637976920828642,0.4,2.521212121212121,1,6.6
MIZORAM,KHAWZAWL,0.6454545454545455,0.2298007246376811,0.9687761963637188,0.314170401161816,0.4,2.563636363636364,1,7.9
MIZORAM,KOLASIB,1115.6959504825186,0.8637534442142748,1945.008915252802,0.3067564981410289,0.9,-390.6,0,1507.3
MIZORAM,LAWNGTLAI,797.4929152516663,0.794178030161251,1686.059925761532,0.2907315657543293,0.9,-256.01818181818186,0,1946.7
MIZORAM,LUNGLEI,1477.538015771526,0.8501127008601752,3270.0508142584376,0.3018583209793821,0.9,-613.9272727272728,0,2333.8
MIZORAM,MAMIT,1038.692520408163,0.869188076280565,1815.4816802658609,0.3081899034905059,0.9,-376.70909090909095,0,1269.5
MIZORAM,MAMMIT,267.35753846153847,0.860604757105893,493.9866535922386,0.305882953695988,0.9,-88.76363636363635,0,357.2
MIZORAM,SAIHA,514.5679622643172,0.7661666219790788,1122.601246780603,0.3059423623507113,0.9,-193.44242424242424,0,826.4
MIZORAM,SAITUAL,10.123809523809523,0.5489219216792746,11.21234944359796,0.4754862872136533,0.6,3.951515151515152,1,21.6
MIZORAM,SERCHHIP,807.472621625234,0.8789515828323656,1691.981983583083,0.3099974345694238,0.9,-309.4363636363637,0,1016.1
NAGALAND,CHUMUKEDIMA,96.7418466912554,0.8190438046013163,155.25982130597993,0.3242221753090451,0.9,17.854545454545455,0,267.2
NAGALAND,DIMAPUR,592.9819118305581,0.8094605488410433,1817.498980412525,0.2938647390753017,0.9,39.49090909090909,0,3663.4
NAGALAND,KIPHIRE,318.76053237437,0.7905655931054384,458.30788157716745,0.3091634784471125,0.9,-26.666666666666668,0,717.6
NAGALAND,KOHIMA,639.5645533670674,0.8284155009088897,1084.0275130964974,0.3028122171393626,0.9,-101.26060606060608,0,1888.2
NAGALAND,LONGLENG,130.3323507331193,0.7637394937096965,203.53764651782015,0.3252104691417236,0.9,-21.703030303030303,0,438.3
NAGALAND,MELURI,40.11111111111111,0.3875277705724559,96.53775994216048,0.500546540135948,0.4,40.47272727272728,1,97.8
NAGALAND,MOKOKCHUNG,510.8835279350254,0.8633422764066712,655.4601538598255,0.308188977147141,0.9,-12.042424242424245,0,1173.1
NAGALAND,MON,637.4533160592933,0.8163826345553262,1108.9440482744171,0.3033884926866206,0.9,2.563636363636361,0,2092.9
NAGALAND,NIULAND,42.50049019607843,0.6535416499074614,66.94487702682804,0.4558389787902445,0.7,-3.860606060606061,1,68.9
NAGALAND,NOKLAK,41.29349852142505,0.7452825011872409,51.18981578366913,0.3200304308036809,0.9,15.090909090909092,0,154.8
NAGALAND,PEREN,135.91345162746302,0.7386757352223053,392.0135404960344,0.2963433652513274,0.9,-59.24848484848485,0,784.2
NAGALAND,PHEK,501.45031511986537,0.8240736912955742,699.7983897995565,0.3037225626406891,0.9,-108.50303030303031,0,1126.9
NAGALAND,SHAMATOR,8.375964353559057,0.3785365936207943,20.87107509350148,0.4220226555178611,0.5,27.07878787878788,1,85.0
NAGALAND,TSEMINYU,15.57,0.5147732558139535,27.36866934522749,0.4529078111695332,0.6,1.1696969696969697,1,30.9
NAGALAND,TUENSANG,530.2725259694366,0.808060423024805,882.6638960229279,0.3052761115712996,0.9,-36.93333333333333,0,1552.6
NAGALAND,WOKHA,528.5223820870688,0.8395740008388926,811.3012210382901,0.3069838895449855,0.9,-124.06060606060606,0,939.0
NAGALAND,ZUNHEBOTO,521.515685685332,0.8366967794918567,768.5008391134428,0.3075188812874962,0.9,-58.00606060606061,0,1116.3
NAGPUR,NEAR UDAY NAGAR NIT GARDEN,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0545454545454545,2,0.1
ODISHA,ANGUL,4754.693252429025,0.8760465708319124,5692.777550232827,0.30960488315644,0.9,140.26060606060608,0,9652.7
ODISHA,ANUGAL,1.1,0.275,1.728840330651992,0.3644080266357249,0.4,0.6909090909090909,1,1.8
ODISHA,ANUGUL,74.58795518207282,0.8754821862667793,66.51375217617907,0.30878195256621,0.9,89.40606060606062,0,365.8
ODISHA,BALANGIR,7117.116567729298,0.8657681462135445,8466.583747396027,0.3077426804148441,0.9,-166.53939393939393,0,13201.1
ODISHA,BALESHWAR,1220.0205652893178,0.8831431199903527,1336.6153391341795,0.3111266761821478,0.9,311.23636363636365,0,3219.2
ODISHA,BALESWAR,7749.401249830136,0.8681791051370007,9782.421043639515,0.3085755656113569,0.9,-15.600000000000012,0,15388.6
ODISHA,BALIANTA,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0545454545454545,2,0.1
ODISHA,BARGARH,5602.70246445956,0.8681506762093159,6756.106124262635,0.3083247375941311,0.9,448.73333333333335,0,12064.7
ODISHA,BAUDH,304.92252631578947,0.8769014093989567,338.33915511120875,0.3095917586510016,0.9,11.363636363636363,0,613.7
ODISHA,BHADRAK,7234.24131876237,0.8723220725631554,8900.381856422275,0.308918514977331,0.9,-95.79393939393935,0,13663.8
ODISHA,BHADRAK(R),0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0545454545454545,2,0.1
ODISHA,BOUDH,1569.268604958847,0.8707244200499484,1859.6192339042984,0.3087629316738515,0.9,131.45454545454547,0,3491.8
ODISHA,CUTTACK,10724.728709441391,0.8748903088902095,12768.625142143506,0.3092942626595937,0.9,-534.3454545454545,3,18847.7
ODISHA,DEBAGARH,1204.8268536854646,0.8734123832909357,1441.0443694215087,0.3089499451668178,0.9,55.18181818181818,0,2510.5
ODISHA,DHENKANAL,5788.279712799846,0.8776266138678872,6975.210309821468,0.3099520711976425,0.9,-190.74545454545452,0,10826.9
ODISHA,GAJAPATI,4574.042229131956,0.878369028078527,5842.64793210119,0.3103681307176316,0.9,-374.2909090909091,0,8226.0
ODISHA,GANJAM,14941.41327060176,0.8759218750020956,19079.748904561304,0.3095553348497946,0.9,-188.84848484848484,3,28415.0
ODISHA,JAGATSINGHAPUR,3305.093377783844,0.8612641033633821,4110.754348444567,0.3075849083002797,0.9,110.36363636363636,0,6693.2
ODISHA,JAGATSINGHPUR,513.458684738631,0.8775446361159677,558.9365762453696,0.3096258011503379,0.9,312.06060606060606,0,1796.0
ODISHA,JAJAPUR,4568.872617202365,0.8759456825259017,5424.288232365421,0.3094646915384309,0.9,39.03030303030303,0,8810.0
ODISHA,JAJPUR,3229.140959942291,0.8614740357021315,4133.0997519512,0.3067658706650712,0.9,-163.64848484848486,0,5852.4
ODISHA,JHARSUGUDA,2110.145754194892,0.8786437903168706,3021.670737754519,0.3101331761858519,0.9,48.60000000000001,0,4361.7
ODISHA,KALAHANDI,7685.258155923157,0.8750939234583713,10132.672168472172,0.3093937900578164,0.9,-333.8060606060606,0,14677.2
ODISHA,KANDHAMAL,5208.67109245004,0.8723482465499017,6725.7429702349455,0.3092984455757215,0.9,-275.830303030303,0,9453.4
ODISHA,KENDRAPARA,6200.208115218851,0.8733031244916207,8331.966963387202,0.3089369301107861,0.9,-77.92727272727274,0,12179.0
ODISHA,KENDUJHAR,8692.349720585249,0.8718331498246006,12111.553660205882,0.3087545177902127,0.9,-603.2000000000002,3,16138.6
ODISHA,KHORDA,7436.307214657104,0.8712052083175944,8956.997801625199,0.3085323330453824,0.9,-213.2363636363636,0,13622.6
ODISHA,KHORDHA,244.9962636490192,0.8766300830367083,325.48795508092985,0.3088983597633773,0.9,286.10303030303027,0,1409.9
ODISHA,KORAPUT,8256.626551721316,0.8757642465549571,10666.19902369869,0.3094803358122228,0.9,-622.9272727272728,0,14979.5
ODISHA,MALKANGIRI,4034.001163709051,0.8661411986815948,5215.910365869328,0.3093375317575385,0.9,-337.030303030303,0,7169.2
ODISHA,MAYURBHANJ,12387.628397848424,0.8710138482854226,15296.67668808507,0.3091953165971237,0.9,-340.11515151515147,3,23651.1
ODISHA,NABARANGAPUR,6527.650053477795,0.8610770266280927,9928.732878912797,0.306407323436307,0.9,-799.721212121212,0,13862.6
ODISHA,NABARANGPUR,0.0,0.0,0.0,0.0,0.1,-2.67878787878788,2,44.2
ODISHA,NAYAGARH,4815.260925963074,0.8755208546285562,5835.095816513875,0.3093014168088743,0.9,-291.89696969696973,0,8610.1
ODISHA,NUAPADA,3346.944646320676,0.8760817933595095,3937.2497406711095,0.3097003642628963,0.9,104.33939393939394,0,6731.4
ODISHA,PURI,5055.3350070382685,0.8737430483187921,6132.348423997022,0.3090940048598933,0.9,314.49090909090904,0,10582.9
ODISHA,RAYAGADA,4826.478383218907,0.8741374114055647,6151.2357938408695,0.3097893223003085,0.9,-86.34545454545453,0,9338.9
ODISHA,SAMBALPUR,4113.677929753528,0.8762704147213064,5343.189883434525,0.3095400734988592,0.9,149.24848484848488,0,8482.0
ODISHA,SONAPUR,2089.654092266622,0.8708207769529542,2692.3360142852525,0.3090724386039464,0.9,-37.93939393939392,0,4090.6
ODISHA,SUBARNAPUR,592.9969491080781,0.8705290174065305,816.583847480556,0.3084190617555474,0.9,-34.09090909090909,0,1118.3
ODISHA,SUNDARGARH,960.0382538447052,0.8814124968106322,1028.35520083292,0.3106969029718994,0.9,182.3878787878788,0,2264.6
ODISHA,SUNDERGARH,8267.038393661425,0.8726653578726411,10513.338273923497,0.3090488238658401,0.9,-802.2121212121212,0,14093.3
ORISSA,ANGUL,0.5,0.1833333333333333,0.8498365855987975,0.2986595567936802,0.3,0.1757575757575757,1,0.5
ORISSA,ANUGUL,2.964204545454545,0.3509801517009583,3.973261008875588,0.4532932488085233,0.4,18.1030303030303,1,46.7
ORISSA,ANUGUL  *,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0424242424242424,2,0.1
ORISSA,BALANGIR,787.044701754386,0.881353523909857,868.6795598860458,0.3107522665866419,0.9,89.77575757575758,0,1729.9
ORISSA,BALESHWAR,164.5691248520994,0.8643433212460359,175.03446693502235,0.3069534629356667,0.9,114.94545454545457,0,616.0
ORISSA,BALESWAR,1.1833333333333331,0.2869047619047619,1.7646214576755237,0.3757268088926247,0.4,0.7757575757575758,1,2.0
ORISSA,BARGARH,52.93136752136752,0.7717063198226584,52.49474061923016,0.4081376230683163,0.8,34.81212121212121,0,187.0
ORISSA,BAUDH,0.4333333333333333,0.2004761904761904,0.6146362971528592,0.267858730154027,0.4,0.4787878787878788,1,1.3
ORISSA,BHADRAK,322.06359707409285,0.8714547584166448,353.5436485938091,0.3087423299802884,0.9,108.1878787878788,0,858.3
ORISSA,CUTTACK,356.6984686609687,0.8728933587896351,382.8481905552394,0.3086585982592703,0.9,94.63030303030304,0,866.4
ORISSA,DEBAGARH,0.45,0.1699999999999999,0.8242093105845875,0.2830390628713837,0.4,0.7333333333333334,1,1.9
ORISSA,DHENKANAL,87.79334239130435,0.861678457351817,106.00095189559332,0.3054100314051043,0.9,24.921212121212125,0,237.8
ORISSA,GAJAPATI,5.625,0.3672799422799422,8.344367694572323,0.4748717720633124,0.4,5.006060606060607,1,13.8
ORISSA,GANJAM,385.9369088972711,0.8774493677204541,395.74198149747536,0.3096399867249808,0.9,189.84848484848484,0,1166.7
ORISSA,JAGATSINGHAPUR,3.185909090909091,0.3539669073925809,4.226714663934791,0.4572003323700385,0.4,12.624242424242423,1,34.3
ORISSA,JAJAPUR,35.561300194058816,0.7494081872098153,39.82773831596206,0.3984398193235427,0.8,28.60606060606061,0,135.4
ORISSA,JAJAPUR  *,0.3,0.1166666666666666,0.6749485577105528,0.249072353016221,0.2,0.103030303030303,2,0.3
ORISSA,JHARSUGUDA,3.2267857142857137,0.3345074694240291,5.891751038566847,0.4357131521650647,0.4,8.333333333333334,1,20.7
ORISSA,KALAHANDI,1.245,0.2779428904428904,2.211139726224665,0.3673263070943849,0.4,1.5212121212121217,1,4.3
ORISSA,KANDHAMAL,6.470868347338936,0.3740693397248948,8.955694345947633,0.4831860914306016,0.4,19.01212121212121,1,53.1
ORISSA,KENDRAPARA,3.811181800655485,0.357848709695234,5.554676819520368,0.4623776741791419,0.4,19.939393939393938,1,53.0
ORISSA,KENDRAPARA *,0.0,0.0,0.0,0.0,0.1,0.0424242424242424,2,0.1
ORISSA,KENDUJHAR,13.1525,0.4663798858605711,21.96901368974037,0.4925886631768681,0.5,21.715151515151515,1,71.1
ORISSA,KHORDA,0.6,0.1916666666666666,1.07496769977314,0.314392418153798,0.3,0.4909090909090909,1,1.1
ORISSA,KHORDHA,744.6219551852384,0.8731035723484464,854.6543862009457,0.3088083853773489,0.9,160.87878787878788,0,1840.3
ORISSA,KHORDHA  *,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0545454545454545,2,0.1
ORISSA,KORAPUT,58.225438681219615,0.8658699342453751,56.06495004500288,0.3060789347826438,0.9,37.18787878787879,0,217.8
ORISSA,MALKANGIRI,8.063745819397994,0.4546287792962962,13.13966014551835,0.4805231321729553,0.5,15.24848484848485,1,48.6
ORISSA,MAYURBHANJ,1.728333333333333,0.3108659517820631,2.6685878496146818,0.4054886052223832,0.4,5.290909090909092,1,14.9
ORISSA,NABARANGAPUR,1.6666666666666667,0.3,2.5531389540169016,0.3995462278743434,0.4,1.1636363636363638,1,2.8
ORISSA,NAYAGARH,31.25699170326475,0.6702501657861675,39.19415193484248,0.4632044159296483,0.7,52.92727272727273,1,190.9
ORISSA,NUAPADA,0.35,0.1083333333333333,0.9442810316143532,0.2486072315029383,0.3,0.1575757575757576,2,0.6
ORISSA,PURI,179.70602173913045,0.8753112010220228,201.02899779484767,0.3088851936741423,0.9,87.74545454545455,0,568.8
ORISSA,RAYAGADA,85.99016534391534,0.8533384782549414,96.69309847071077,0.3057212246969844,0.9,32.70909090909091,0,250.7
ORISSA,SAMBALPUR,5.797445887445887,0.3699078000211298,8.240655664645256,0.4780597177235813,0.4,14.636363636363637,1,39.9
ORISSA,SONAPUR,2.8,0.3487171052631579,3.716629297271028,0.4503897068246782,0.4,6.909090909090909,1,19.6
ORISSA,SUBARNAPUR,4.2,0.3485714285714286,6.684143758012524,0.4541849299759778,0.4,2.915151515151515,1,8.7
ORISSA,SUNDARGARH,37.64052939624734,0.6589654175941041,55.66722052513084,0.4567158101909248,0.7,54.357575757575766,1,193.1
ORISSA,SUNDERGARH,0.25,0.1,0.6346477588219923,0.2249828525701843,0.2,0.1454545454545454,2,0.4
PONDICHERRY,CUDDALORE,0.6,0.2,0.966091783079296,0.3220305943597653,0.3,0.1818181818181818,1,0.6
PONDICHERRY,KARAIKAL,28.57482174688057,0.480561791143877,57.59013553440369,0.5068552649574266,0.5,128.05454545454546,1,379.9
PONDICHERRY,PONDICHERRY,1178.303009046071,0.8788152712995755,1234.9266708961256,0.3100734097620312,0.9,390.3333333333333,0,3212.9
PONDICHERRY,VILUPPURAM,0.8,0.2583333333333333,1.1352924243950933,0.3389571880173689,0.4,0.2787878787878788,1,0.8
PONDICHERRY,YANAM,4.525992063492064,0.3661963337009079,6.060389155838642,0.4728963414953726,0.4,13.103030303030303,1,37.6
PUDUCHERRY,KARAIKAL,824.5952738915888,0.8841692257465488,920.948948516956,0.3113768220406474,0.9,121.78181818181818,0,1933.6
PUDUCHERRY,PONDICHERRY,5.4,0.3633099658961728,9.030196257249589,0.4698853812548386,0.4,2.9393939393939394,1,8.3
PUDUCHERRY,PUDUCHERRY,1965.330040390622,0.8818774438165077,2279.103263399973,0.3107255728301621,0.9,537.2121212121212,0,4975.8
PUDUCHERRY,YANAM,9.85,0.3777758620689655,17.829516725549986,0.4879527512327321,0.4,6.709090909090909,1,19.3
PUNJAB,AMRITSAR,3164.176975454271,0.8637401412030379,9684.017547198086,0.3046703983416165,0.9,-1025.612121212121,0,26373.8
PUNJAB,BARNALA,2661.160465383373,0.8816418174623013,3133.8148718291927,0.3108287998197626,0.9,20.193939393939395,0,5005.6
PUNJAB,BATHINDA,7355.575406377284,0.8823797533508554,8246.41847994694,0.3109870293253148,0.9,127.50303030303031,0,13686.4
PUNJAB,FARIDKOT,3153.3802373540225,0.8840981438257393,3593.1087838918725,0.3114752568192974,0.9,-78.2909090909091,0,5503.6
PUNJAB,FATEHGARH SAHIB,2994.341265380763,0.8817328056530686,3595.116019605596,0.3108125410207788,0.9,-21.678787878787865,0,5379.3
PUNJAB,FAZILKA,5638.425130465836,0.8805021824002418,6731.656398764421,0.3105159891686165,0.9,-241.0666666666667,0,9496.8
PUNJAB,FEROZEPUR,5226.939146217589,0.8830821911558349,6717.741746337083,0.3111726398049736,0.9,-466.3878787878788,0,8490.6
PUNJAB,FIROZPUR,730.1615306031409,0.8860400849936179,886.1175510529647,0.3119446393073926,0.9,168.11515151515152,0,1839.9
PUNJAB,GURDASPUR,5165.48839581371,0.8733359207106615,11178.77963055367,0.3079678774161517,0.9,-977.1575757575756,0,19632.7
PUNJAB,HOSHIARPUR,2264.4053507318104,0.870523078817518,7061.953974037621,0.3066677556284982,0.9,-564.6848484848485,0,14344.7
PUNJAB,JALANDHAR,11170.98934765083,0.8788459200998707,13078.269669336978,0.3102229598530021,0.9,-457.0727272727273,3,19651.9
PUNJAB,KAPURTHALA,988.1770409564116,0.8506922136138997,3077.5471050214487,0.2999232795499969,0.9,-47.59393939393941,0,7170.1
PUNJAB,LUDHIANA,53.14858815267367,0.8484251485649908,121.32176135081625,0.2993250164821615,0.9,-822.8969696969698,0,32824.4
PUNJAB,MALERKOTLA,1837.0321090972152,0.8686634226473711,2708.6993411942663,0.3079539724394413,0.9,-79.31515151515151,0,2975.1
PUNJAB,MANSA,5162.892485977491,0.8858505356553847,6019.511862367443,0.3118657926727242,0.9,-491.2848484848485,0,8371.8
PUNJAB,MOGA,5121.15077791456,0.8826209928326089,5650.011024438728,0.3111076452029799,0.9,-196.35757575757577,0,8692.5
PUNJAB,MUKTSAR,545.7998376068376,0.8809830123561264,562.8103352247288,0.3107239389923792,0.9,115.30909090909093,0,1276.4
PUNJAB,NAWANSHAHR,30.15375960061444,0.4881490467859069,45.90029643790384,0.5146220582697183,0.5,271.7757575757576,1,733.9
PUNJAB,PATHANKOT,2389.7989582269115,0.875551231874085,2664.549166630612,0.3092442997931208,0.9,35.303030303030305,0,4220.7
PUNJAB,PATIALA,7943.109947696212,0.874283024221435,12916.578124613094,0.3083174924313313,0.9,-1454.2848484848485,0,21351.3
PUNJAB,RUPNAGAR,3558.7150266306903,0.8791932307212758,4010.9767686504265,0.3102627730559197,0.9,-65.05454545454545,0,6040.4
PUNJAB,S.A.S NAGAR,0.0,0.0,0.0,0.0,0.2,-7.690909090909091,2,70.5
PUNJAB,S.A.S NAGAR(MOHALI),107.9939929627163,0.7715567531301779,163.6700487490176,0.4078750883365923,0.8,138.1757575757576,0,533.3
PUNJAB,SANGRUR,5142.019492448226,0.881852329655296,7135.823627772332,0.3106707509744288,0.9,102.20606060606056,0,11471.4
PUNJAB,SAS NAGAR (MOHALI),6209.867021996839,0.8737669547178977,8454.736799203616,0.3085124136406508,0.9,-209.35757575757577,0,11886.6
PUNJAB,SHAHEED BHAGAT SINGH NAGAR,2046.9352441577216,0.8764688365465186,2189.675667797783,0.3097512478011833,0.9,81.52727272727273,0,3779.0
PUNJAB,SRI MUKTSAR SAHIB,4693.191660264738,0.8833179302893995,5878.164351404053,0.3113359680887598,0.9,-397.0727272727273,0,7922.9
PUNJAB,TARN TARAN,5059.013963990961,0.8739653025314402,6923.639544935445,0.3086275892925501,0.9,-470.2787878787879,0,11105.6
PUTTENAHALLI,5TH CROSS,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0545454545454545,2,0.1
RAJA ANNAMALAI PURAM,NEAR DHYANA ASHRAM,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0545454545454545,2,0.1
RAJASTHAN,AJMER,10297.67959183873,0.8575511688056057,18943.00472826001,0.3038997175533542,0.9,-484.0545454545455,3,27802.9
RAJASTHAN,ALWAR,8408.967071205912,0.84290239506023,26544.52309496568,0.2989614180398594,0.9,-169.2242424242424,3,39157.6
RAJASTHAN,BALOTRA,46.95,0.1972988456360459,135.1613130875679,0.4159759093251738,0.2,26.848484848484848,1,51.0
RAJASTHAN,BANSWARA,10444.040799255135,0.8701906314048692,19412.12726755781,0.3082065324639817,0.9,-752.848484848485,3,20226.8
RAJASTHAN,BARAN,6579.057403228685,0.8603138017471101,15606.816929981012,0.3046447384143922,0.9,-798.6242424242427,3,16528.1
RAJASTHAN,BARMER,15672.516537158666,0.8529126907238366,26117.34830578978,0.3046853498529052,0.9,-1376.357575757576,3,32433.7
RAJASTHAN,BEAWAR,28.95,0.197951366926699,72.68824220983443,0.4173273473457917,0.2,27.56969696969697,1,51.9
RAJASTHAN,BHARATPUR,8195.043782865938,0.8451995312190805,17847.304171759693,0.3028541707635286,0.9,-31.345454545454743,3,26327.2
RAJASTHAN,BHILWARA,7628.850685264461,0.8570780602022069,17469.87200150788,0.3039570208105964,0.9,572.1393939393938,3,22884.1
RAJASTHAN,BIKANER,3951.412784384701,0.842540738343202,12450.09649496879,0.2984845187217499,0.9,-275.7090909090909,0,22580.6
RAJASTHAN,BUNDI,4287.535372517209,0.8574651622406663,9108.964417567726,0.3041228043006941,0.9,-183.9878787878788,0,11643.0
RAJASTHAN,CHITTAURGARH,98.17220937360824,0.8584773819543374,106.06180394469077,0.3064864393084958,0.9,116.54545454545456,0,466.0
RAJASTHAN,CHITTORGARH,5488.290430885097,0.8604518227976271,11353.294992163484,0.3052820744630253,0.9,-436.6545454545455,0,13040.8
RAJASTHAN,CHURU,5523.855688588648,0.8463629234326582,13264.915780530262,0.3011050201642841,0.9,-317.8121212121212,0,22210.1
RAJASTHAN,DAUSA,8257.71127197666,0.8675402417937903,10907.961772098288,0.3078836984241052,0.9,58.26666666666667,3,16273.0
RAJASTHAN,DEEG,13.651041666666666,0.3834199292569284,24.17372444932574,0.4951774257872215,0.4,65.2,1,152.6
RAJASTHAN,DHAULPUR,12.660216245857471,0.4386440066088796,31.573089566166534,0.4649350996860608,0.5,32.406060606060606,1,102.7
RAJASTHAN,DHOLPUR,6184.132798420363,0.8446413675053934,13899.750355755608,0.3012184740938982,0.9,-986.0848484848484,0,16055.2
RAJASTHAN,DIDWANA-KUCHAMAN,31.333333333333336,0.1985854205607476,70.24191003899257,0.4186561971216013,0.2,38.53333333333334,1,73.0
RAJASTHAN,DUNGARPUR,9622.69322347313,0.8664284017782382,21761.0875066281,0.3070693927729788,0.9,-1482.757575757576,3,18843.7
RAJASTHAN,GANGANAGAR,9743.456614764858,0.8715284409578091,12973.946685219613,0.3083340473597341,0.9,-497.38181818181823,3,17725.0
RAJASTHAN,HANUMANGARH,8252.171612718317,0.8715577226674494,13688.06499954718,0.3079969708317029,0.9,-1018.7757575757576,3,17881.0
RAJASTHAN,JAIPUR,15020.257819854787,0.856768083921817,33615.4204855628,0.3036583811108591,0.9,-159.9757575757576,3,66237.0
RAJASTHAN,JAISALMER,3217.8877777907096,0.8615115028278961,4663.5976625178455,0.3063222061958627,0.9,41.5939393939394,0,6921.5
RAJASTHAN,JALOR,8204.732068537141,0.8254545521118969,15439.903469701245,0.3004240358087224,0.9,-494.1030303030304,3,18046.7
RAJASTHAN,JALORE,46.7,0.2964000118491309,105.89937571949032,0.4772688994880566,0.4,49.624242424242425,1,155.0
RAJASTHAN,JHALAWAR,8254.232168996963,0.8607503406375961,17330.700834452575,0.3059500497284745,0.9,-860.2666666666668,3,16824.0
RAJASTHAN,JHUNJHUNU,55.18893783896537,0.8624406735389568,46.32868012277389,0.3063904090412711,0.9,167.22424242424242,0,499.4
RAJASTHAN,JHUNJHUNUN,8541.993253222437,0.8633617960537388,10118.70690186841,0.3073625427975863,0.9,283.3757575757576,3,17265.5
RAJASTHAN,JODHPUR,8491.031716618225,0.8414310816171753,26804.159091681795,0.2982369484294413,0.9,-1627.4424242424243,3,38121.8
RAJASTHAN,KARAULI,4969.111021199014,0.8476924814139968,10641.597257354151,0.3018354138137483,0.9,4.333333333333356,0,14805.3
RAJASTHAN,KHAIRTHAL-TIJARA,107.2,0.1991008639742816,297.67909641834854,0.4197446101836772,0.2,56.95757575757576,1,107.2
RAJASTHAN,KOTA,9087.048939656715,0.8621385286860856,15244.504059666117,0.3069231527306931,0.9,-724.8909090909092,3,19394.5
RAJASTHAN,KOTPUTLI-BEHROR,53.6,0.1984843789616023,144.77814445250743,0.4184495801617614,0.2,28.31515151515152,1,53.6
RAJASTHAN,NAGAUR,8914.68267165858,0.8492898690325748,21488.5621980137,0.3018333220898714,0.9,-573.2727272727271,3,32606.2
RAJASTHAN,PALI,10720.83320760902,0.8634363935382126,15393.508145757123,0.3070129010183673,0.9,-131.29090909090905,3,23136.1
