state,district,date,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
CHHATTISGARH,RAIGARH,2025-12-06,,,,39.0,779.0,309.0,327.0
CHHATTISGARH,RAIPUR,2025-12-06,,,,68.0,593.0,663.0,515.0
CHHATTISGARH,RAJNANDGAON,2025-12-06,,,,59.0,526.0,387.0,262.0
CHHATTISGARH,SAKTI,2025-12-06,,,,10.0,139.0,1.0,4.0
CHHATTISGARH,SARANGARH-BILAIGARH,2025-12-06,,,,10.0,71.0,1.0,14.0
CHHATTISGARH,SUKMA,2025-12-06,,,,16.0,71.0,183.0,59.0
CHHATTISGARH,SURAJPUR,2025-12-06,,,,28.0,201.0,79.0,93.0
CHHATTISGARH,SURGUJA,2025-12-06,,,,50.0,736.0,187.0,147.0
CHHATTISGARH,UTTAR BASTAR KANKER,2025-12-06,,,,13.0,174.0,86.0,103.0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,2025-12-06,,,,,,0.0,1.0
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2025-12-06,,,,13.0,32.0,16.0,33.0
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,2025-12-06,,,,6.0,18.0,0.0,3.0
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DAMAN,2025-12-06,,,,0.0,8.0,0.0,1.0
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DIU,2025-12-06,,,,0.0,1.0,,
DAMAN & DIU,DAMAN,2025-12-06,,,,0.0,6.0,1.0,4.0
DAMAN & DIU,DIU,2025-12-06,,,,0.0,3.0,0.0,2.0
DAMAN AND DIU,DAMAN,2025-12-06,,,,4.0,12.0,7.0,9.0
DAMAN AND DIU,DIU,2025-12-06,,,,0.0,6.0,1.0,2.0
DARBHANGA,NEAR UNIVERSITY THANA,2025-12-06,,,,,,,
DELHI,CENTRAL DELHI,2025-12-06,,,,16.0,207.0,99.0,102.0
DELHI,EAST DELHI,2025-12-06,,,,33.0,427.0,159.0,191.0
DELHI,NAJAFGARH,2025-12-06,,,,0.0,3.0,0.0,3.0
DELHI,NEW DELHI,2025-12-06,,,,6.0,28.0,14.0,7.0
DELHI,NORTH DELHI,2025-12-06,,,,25.0,319.0,132.0,138.0
DELHI,NORTH EAST,2025-12-06,,,,2.0,185.0,6.0,204.0
DELHI,NORTH EAST   *,2025-12-06,,,,,,,
DELHI,NORTH EAST DELHI,2025-12-06,,,,65.0,531.0,341.0,341.0
DELHI,NORTH WEST DELHI,2025-12-06,,,,104.0,954.0,753.0,701.0
DELHI,SHAHDARA,2025-12-06,,,,7.0,92.0,5.0,25.0
DELHI,SOUTH DELHI,2025-12-06,,,,50.0,695.0,342.0,390.0
DELHI,SOUTH EAST DELHI,2025-12-06,,,,12.0,40.0,0.0,2.0
DELHI,SOUTH WEST DELHI,2025-12-06,,,,68.0,815.0,294.0,260.0
DELHI,WEST DELHI,2025-12-06,,,,77.0,850.0,326.0,338.0
GOA,BARDEZ,2025-12-06,,,,0.0,1.0,1.0,0.0
GOA,BICHOLIM,2025-12-06,,,,,,,
GOA,NORTH GOA,2025-12-06,,,,6.0,116.0,97.0,85.0
GOA,SOUTH GOA,2025-12-06,,,,12.0,140.0,93.0,47.0
GOA,TISWADI,2025-12-06,,,,,,,
GUJARAT,AHMADABAD,2025-12-06,,,,0.0,94.0,6.0,90.0
GUJARAT,AHMEDABAD,2025-12-06,,,,226.0,1782.0,765.0,723.0
GUJARAT,AMRELI,2025-12-06,,,,24.0,203.0,155.0,101.0
GUJARAT,ANAND,2025-12-06,,,,59.0,382.0,168.0,155.0
GUJARAT,ARVALLI,2025-12-06,,,,11.0,76.0,68.0,33.0
GUJARAT,BANAS KANTHA,2025-12-06,,,,0.0,3.0,1.0,5.0
GUJARAT,BANASKANTHA,2025-12-06,,,,67.0,533.0,313.0,263.0
GUJARAT,BHARUCH,2025-12-06,,,,80.0,368.0,167.0,89.0
GUJARAT,BHAVNAGAR,2025-12-06,,,,68.0,565.0,204.0,209.0
GUJARAT,BOTAD,2025-12-06,,,,20.0,56.0,43.0,12.0
GUJARAT,CHHOTAUDEPUR,2025-12-06,,,,10.0,18.0,45.0,43.0
GUJARAT,DAHOD,2025-12-06,,,,31.0,214.0,147.0,175.0
GUJARAT,DANG,2025-12-06,,,,,,,
GUJARAT,DEVBHUMI DWARKA,2025-12-06,,,,8.0,56.0,143.0,17.0
GUJARAT,DOHAD,2025-12-06,,,,5.0,79.0,5.0,37.0
GUJARAT,GANDHINAGAR,2025-12-06,,,,36.0,269.0,99.0,124.0
GUJARAT,GIR SOMNATH,2025-12-06,,,,15.0,91.0,82.0,39.0
GUJARAT,JAMNAGAR,2025-12-06,,,,21.0,364.0,130.0,131.0
GUJARAT,JUNAGADH,2025-12-06,,,,31.0,400.0,97.0,202.0
GUJARAT,KACHCHH,2025-12-06,,,,76.0,551.0,331.0,181.0
GUJARAT,KHEDA,2025-12-06,,,,35.0,313.0,120.0,155.0
GUJARAT,MAHESANA,2025-12-06,,,,44.0,205.0,169.0,167.0
GUJARAT,MAHISAGAR,2025-12-06,,,,4.0,71.0,56.0,36.0
GUJARAT,MORBI,2025-12-06,,,,13.0,76.0,43.0,27.0
GUJARAT,NARMADA,2025-12-06,,,,13.0,69.0,39.0,69.0
GUJARAT,NAVSARI,2025-12-06,,,,34.0,197.0,84.0,49.0
GUJARAT,PANCH MAHALS,2025-12-06,,,,0.0,3.0,0.0,2.0
GUJARAT,PANCHMAHALS,2025-12-06,,,,47.0,389.0,190.0,237.0
GUJARAT,PATAN,2025-12-06,,,,48.0,317.0,140.0,114.0
GUJARAT,PORBANDAR,2025-12-06,,,,9.0,71.0,32.0,36.0
GUJARAT,RAJKOT,2025-12-06,,,,99.0,1003.0,301.0,273.0
GUJARAT,SABAR KANTHA,2025-12-06,,,,0.0,8.0,1.0,8.0
GUJARAT,SABARKANTHA,2025-12-06,,,,57.0,410.0,100.0,205.0
GUJARAT,SURAT,2025-12-06,,,,232.0,2320.0,619.0,504.0
GUJARAT,SURENDRA NAGAR,2025-12-06,,,,37.0,194.0,106.0,122.0
GUJARAT,SURENDRANAGAR,2025-12-06,,,,0.0,12.0,0.0,6.0
GUJARAT,TAPI,2025-12-06,,,,30.0,105.0,83.0,58.0
GUJARAT,THE DANGS,2025-12-06,,,,11.0,10.0,21.0,26.0
GUJARAT,VADODARA,2025-12-06,,,,139.0,868.0,295.0,380.0
GUJARAT,VALSAD,2025-12-06,,,,53.0,185.0,124.0,126.0
HARYANA,AKHERA,2025-12-06,,,,,,,
HARYANA,AMBALA,2025-12-06,,,,28.0,154.0,89.0,146.0
HARYANA,BHIWANI,2025-12-06,,,,30.0,250.0,186.0,177.0
HARYANA,CHARKHI DADRI,2025-12-06,,,,21.0,108.0,11.0,18.0
HARYANA,FARIDABAD,2025-12-06,,,,53.0,466.0,249.0,191.0
HARYANA,FATEHABAD,2025-12-06,,,,7.0,163.0,129.0,167.0
HARYANA,GURGAON,2025-12-06,,,,91.0,816.0,183.0,124.0
HARYANA,GURUGRAM,2025-12-06,,,,,,,
HARYANA,HISAR,2025-12-06,,,,16.0,249.0,255.0,251.0
HARYANA,JHAJJAR,2025-12-06,,,,20.0,228.0,98.0,93.0
HARYANA,JHAJJAR *,2025-12-06,,,,,,,
HARYANA,JIND,2025-12-06,,,,34.0,250.0,128.0,201.0
HARYANA,KAITHAL,2025-12-06,,,,14.0,138.0,89.0,148.0
HARYANA,KARNAL,2025-12-06,,,,54.0,347.0,139.0,192.0
HARYANA,KURUKSHETRA,2025-12-06,,,,29.0,220.0,97.0,169.0
HARYANA,MAHENDRAGARH,2025-12-06,,,,23.0,167.0,107.0,111.0
HARYANA,MEWAT,2025-12-06,,,,32.0,447.0,180.0,166.0
HARYANA,NUH,2025-12-06,,,,,,,
HARYANA,PALWAL,2025-12-06,,,,35.0,295.0,144.0,121.0
HARYANA,PANCHKULA,2025-12-06,,,,31.0,152.0,70.0,64.0
HARYANA,PANIPAT,2025-12-06,,,,43.0,442.0,94.0,171.0
HARYANA,REWARI,2025-12-06,,,,42.0,231.0,119.0,108.0
HARYANA,ROHTAK,2025-12-06,,,,40.0,209.0,93.0,117.0
HARYANA,SIRSA,2025-12-06,,,,19.0,320.0,179.0,251.0
HARYANA,SONIPAT,2025-12-06,,,,35.0,265.0,133.0,137.0
HARYANA,YAMUNA NAGAR,2025-12-06,,,,27.0,238.0,123.0,198.0
HARYANA,YAMUNANAGAR,2025-12-06,,,,0.0,12.0,0.0,3.0
HIMACHAL PRADESH,BILASPUR,2025-12-06,,,,5.0,59.0,65.0,57.0
HIMACHAL PRADESH,CHAMBA,2025-12-06,,,,37.0,96.0,101.0,74.0
HIMACHAL PRADESH,HAMIRPUR,2025-12-06,,,,6.0,87.0,109.0,61.0
HIMACHAL PRADESH,KANGRA,2025-12-06,,,,50.0,328.0,372.0,192.0
HIMACHAL PRADESH,KINNAUR,2025-12-06,,,,0.0,20.0,11.0,7.0
HIMACHAL PRADESH,KULLU,2025-12-06,,,,35.0,107.0,65.0,37.0
HIMACHAL PRADESH,LAHAUL AND SPITI,2025-12-06,,,,0.0,3.0,,
HIMACHAL PRADESH,LAHUL & SPITI,2025-12-06,,,,1.0,2.0,1.0,5.0
HIMACHAL PRADESH,LAHUL AND SPITI,2025-12-06,,,,0.0,7.0,13.0,5.0
HIMACHAL PRADESH,MANDI,2025-12-06,,,,36.0,141.0,134.0,126.0
HIMACHAL PRADESH,SHIMLA,2025-12-06,,,,29.0,120.0,92.0,58.0
HIMACHAL PRADESH,SIRMAUR,2025-12-06,,,,15.0,85.0,50.0,38.0
HIMACHAL PRADESH,SOLAN,2025-12-06,,,,30.0,87.0,107.0,65.0
HIMACHAL PRADESH,UNA,2025-12-06,,,,19.0,119.0,89.0,81.0
JAIPUR,NEAR MEERA HOSPITAL,2025-12-06,,,,,,,
JAMMU & KASHMIR,ANANTNAG,2025-12-06,,,,,,,
JAMMU & KASHMIR,BADGAM,2025-12-06,,,,,,,
JAMMU & KASHMIR,BANDIPUR,2025-12-06,,,,,,,
JAMMU & KASHMIR,BARAMULA,2025-12-06,,,,,,1.0,0.0
JAMMU & KASHMIR,DODA,2025-12-06,,,,,,,
JAMMU & KASHMIR,JAMMU,2025-12-06,,,,0.0,3.0,0.0,2.0
JAMMU & KASHMIR,KARGIL,2025-12-06,,,,,,,
JAMMU & KASHMIR,KATHUA,2025-12-06,,,,,,0.0,1.0
JAMMU & KASHMIR,KUPWARA,2025-12-06,,,,,,,
JAMMU & KASHMIR,LEH (LADAKH),2025-12-06,,,,,,0.0,1.0
JAMMU & KASHMIR,PULWAMA,2025-12-06,,,,,,,
JAMMU & KASHMIR,PUNCH,2025-12-06,,,,,,,
JAMMU & KASHMIR,RAJAURI,2025-12-06,,,,,,,
JAMMU & KASHMIR,SRINAGAR,2025-12-06,,,,,,0.0,1.0
JAMMU & KASHMIR,UDHAMPUR,2025-12-06,,,,,,,
JAMMU AND KASHMIR,?,2025-12-06,,,,,,,
JAMMU AND KASHMIR,ANANTNAG,2025-12-06,,,,21.0,191.0,175.0,100.0
JAMMU AND KASHMIR,BADGAM,2025-12-06,,,,12.0,145.0,39.0,64.0
JAMMU AND KASHMIR,BANDIPORE,2025-12-06,,,,29.0,139.0,72.0,50.0
JAMMU AND KASHMIR,BANDIPUR,2025-12-06,,,,,,,
JAMMU AND KASHMIR,BARAMULA,2025-12-06,,,,38.0,194.0,257.0,167.0
JAMMU AND KASHMIR,BUDGAM,2025-12-06,,,,13.0,28.0,145.0,24.0
JAMMU AND KASHMIR,DODA,2025-12-06,,,,11.0,163.0,150.0,105.0
JAMMU AND KASHMIR,GANDERBAL,2025-12-06,,,,8.0,52.0,58.0,35.0
JAMMU AND KASHMIR,JAMMU,2025-12-06,,,,9.0,248.0,268.0,202.0
JAMMU AND KASHMIR,KARGIL,2025-12-06,,,,5.0,18.0,6.0,12.0
JAMMU AND KASHMIR,KATHUA,2025-12-06,,,,19.0,164.0,144.0,70.0
JAMMU AND KASHMIR,KISHTWAR,2025-12-06,,,,7.0,48.0,40.0,35.0
JAMMU AND KASHMIR,KULGAM,2025-12-06,,,,33.0,121.0,88.0,46.0
JAMMU AND KASHMIR,KUPWARA,2025-12-06,,,,56.0,168.0,145.0,120.0
JAMMU AND KASHMIR,LEH,2025-12-06,,,,3.0,7.0,4.0,6.0
JAMMU AND KASHMIR,POONCH,2025-12-06,,,,,,,
JAMMU AND KASHMIR,PULWAMA,2025-12-06,,,,10.0,105.0,246.0,97.0
JAMMU AND KASHMIR,PUNCH,2025-12-06,,,,22.0,86.0,258.0,113.0
JAMMU AND KASHMIR,RAJOURI,2025-12-06,,,,20.0,111.0,313.0,131.0
JAMMU AND KASHMIR,RAMBAN,2025-12-06,,,,40.0,49.0,326.0,42.0
JAMMU AND KASHMIR,REASI,2025-12-06,,,,20.0,99.0,59.0,51.0
JAMMU AND KASHMIR,SAMBA,2025-12-06,,,,5.0,63.0,72.0,32.0
JAMMU AND KASHMIR,SHOPIAN,2025-12-06,,,,,,,
JAMMU AND KASHMIR,SHUPIYAN,2025-12-06,,,,,,64.0,26.0
JAMMU AND KASHMIR,SRINAGAR,2025-12-06,,,,45.0,484.0,493.0,273.0
JAMMU AND KASHMIR,UDHAMPUR,2025-12-06,,,,9.0,140.0,107.0,121.0
JHARKHAND,BOKARO,2025-12-06,,,,31.0,372.0,179.0,208.0
JHARKHAND,BOKARO *,2025-12-06,,,,,,,
JHARKHAND,CHATRA,2025-12-06,,,,55.0,423.0,101.0,119.0
JHARKHAND,DEOGHAR,2025-12-06,,,,52.0,429.0,134.0,124.0
JHARKHAND,DHANBAD,2025-12-06,,,,60.0,687.0,153.0,231.0
JHARKHAND,DUMKA,2025-12-06,,,,39.0,336.0,94.0,121.0
JHARKHAND,EAST SINGHBHUM,2025-12-06,,,,51.0,572.0,175.0,185.0
JHARKHAND,EAST SINGHBUM,2025-12-06,,,,,,,
JHARKHAND,GARHWA,2025-12-06,,,,79.0,606.0,130.0,198.0
JHARKHAND,GARHWA *,2025-12-06,,,,0.0,2.0,0.0,31.0
JHARKHAND,GIRIDIH,2025-12-06,,,,118.0,863.0,184.0,153.0
JHARKHAND,GODDA,2025-12-06,,,,32.0,336.0,164.0,122.0
JHARKHAND,GUMLA,2025-12-06,,,,38.0,280.0,128.0,184.0
JHARKHAND,HAZARIBAG,2025-12-06,,,,0.0,33.0,7.0,21.0
JHARKHAND,HAZARIBAGH,2025-12-06,,,,68.0,492.0,167.0,137.0
JHARKHAND,JAMTARA,2025-12-06,,,,25.0,192.0,58.0,49.0
JHARKHAND,KHUNTI,2025-12-06,,,,22.0,158.0,39.0,114.0
JHARKHAND,KODARMA,2025-12-06,,,,1.0,5.0,5.0,5.0
JHARKHAND,KODERMA,2025-12-06,,,,26.0,155.0,69.0,68.0
JHARKHAND,LATEHAR,2025-12-06,,,,35.0,370.0,82.0,81.0
JHARKHAND,LOHARDAGA,2025-12-06,,,,28.0,256.0,65.0,90.0
JHARKHAND,PAKAUR,2025-12-06,,,,4.0,32.0,6.0,1.0
JHARKHAND,PAKUR,2025-12-06,,,,13.0,176.0,54.0,38.0
JHARKHAND,PALAMAU,2025-12-06,,,,2.0,40.0,2.0,7.0
JHARKHAND,PALAMU,2025-12-06,,,,92.0,794.0,225.0,196.0
JHARKHAND,PASHCHIMI SINGHBHUM,2025-12-06,,,,2.0,68.0,7.0,34.0
JHARKHAND,PURBI SINGHBHUM,2025-12-06,,,,1.0,68.0,8.0,42.0
JHARKHAND,RAMGARH,2025-12-06,,,,42.0,333.0,57.0,65.0
JHARKHAND,RANCHI,2025-12-06,,,,89.0,712.0,167.0,219.0
JHARKHAND,SAHEBGANJ,2025-12-06,,,,8.0,228.0,197.0,97.0
JHARKHAND,SAHIBGANJ,2025-12-06,,,,2.0,46.0,3.0,12.0
JHARKHAND,SERAIKELA-KHARSAWAN,2025-12-06,,,,18.0,182.0,119.0,157.0
JHARKHAND,SIMDEGA,2025-12-06,,,,19.0,176.0,72.0,116.0
JHARKHAND,WEST SINGHBHUM,2025-12-06,,,,29.0,353.0,167.0,284.0
KARNATAKA,BAGALKOT,2025-12-06,,,,130.0,405.0,176.0,158.0
KARNATAKA,BAGALKOT *,2025-12-06,,,,4.0,8.0,6.0,14.0
KARNATAKA,BALLARI,2025-12-06,,,,20.0,130.0,214.0,52.0
KARNATAKA,BANGALORE,2025-12-06,,,,77.0,602.0,266.0,800.0
KARNATAKA,BANGALORE RURAL,2025-12-06,,,,26.0,240.0,125.0,163.0
KARNATAKA,BELAGAVI,2025-12-06,,,,63.0,287.0,318.0,109.0
KARNATAKA,BELGAUM,2025-12-06,,,,86.0,505.0,238.0,311.0
KARNATAKA,BELLARY,2025-12-06,,,,30.0,210.0,173.0,211.0
KARNATAKA,BENGALURU,2025-12-06,,,,215.0,1471.0,999.0,843.0
KARNATAKA,BENGALURU RURAL,2025-12-06,,,,,,,
KARNATAKA,BENGALURU SOUTH,2025-12-06,,,,6.0,28.0,0.0,2.0
KARNATAKA,BENGALURU URBAN,2025-12-06,,,,,,,
KARNATAKA,BIDAR,2025-12-06,,,,34.0,205.0,257.0,237.0
KARNATAKA,BIJAPUR,2025-12-06,,,,20.0,103.0,135.0,203.0
KARNATAKA,BIJAPUR(KAR),2025-12-06,,,,,,,
KARNATAKA,CHAMARAJANAGAR,2025-12-06,,,,0.0,12.0,1.0,13.0
KARNATAKA,CHAMARAJANAGAR *,2025-12-06,,,,0.0,1.0,1.0,0.0
KARNATAKA,CHAMRAJANAGAR,2025-12-06,,,,14.0,85.0,125.0,76.0
KARNATAKA,CHAMRAJNAGAR,2025-12-06,,,,0.0,10.0,1.0,19.0
KARNATAKA,CHICKMAGALUR,2025-12-06,,,,7.0,68.0,52.0,99.0
KARNATAKA,CHIKKABALLAPUR,2025-12-06,,,,20.0,188.0,149.0,138.0
KARNATAKA,CHIKKAMAGALURU,2025-12-06,,,,9.0,87.0,47.0,33.0
KARNATAKA,CHIKMAGALUR,2025-12-06,,,,1.0,6.0,4.0,13.0
KARNATAKA,CHITRADURGA,2025-12-06,,,,22.0,115.0,198.0,179.0
KARNATAKA,DAKSHINA KANNADA,2025-12-06,,,,52.0,296.0,304.0,145.0
KARNATAKA,DAVANAGERE,2025-12-06,,,,1.0,19.0,8.0,31.0
KARNATAKA,DAVANGERE,2025-12-06,,,,26.0,159.0,239.0,197.0
KARNATAKA,DHARWAD,2025-12-06,,,,45.0,252.0,263.0,203.0
KARNATAKA,GADAG,2025-12-06,,,,30.0,111.0,115.0,83.0
KARNATAKA,GADAG *,2025-12-06,,,,0.0,5.0,2.0,4.0
KARNATAKA,GULBARGA,2025-12-06,,,,31.0,198.0,161.0,345.0
KARNATAKA,HASAN,2025-12-06,,,,3.0,65.0,27.0,84.0
KARNATAKA,HASSAN,2025-12-06,,,,15.0,88.0,253.0,146.0
KARNATAKA,HAVERI,2025-12-06,,,,30.0,185.0,206.0,225.0
KARNATAKA,HAVERI *,2025-12-06,,,,1.0,10.0,9.0,17.0
KARNATAKA,KALABURAGI,2025-12-06,,,,24.0,89.0,344.0,128.0
KARNATAKA,KODAGU,2025-12-06,,,,8.0,68.0,53.0,63.0
KARNATAKA,KOLAR,2025-12-06,,,,27.0,207.0,322.0,230.0
KARNATAKA,KOPPAL,2025-12-06,,,,45.0,207.0,170.0,214.0
KARNATAKA,MANDYA,2025-12-06,,,,30.0,263.0,259.0,226.0
KARNATAKA,MYSORE,2025-12-06,,,,22.0,111.0,175.0,203.0
KARNATAKA,MYSURU,2025-12-06,,,,21.0,141.0,336.0,109.0
KARNATAKA,RAICHUR,2025-12-06,,,,37.0,245.0,519.0,540.0
KARNATAKA,RAMANAGAR,2025-12-06,,,,18.0,109.0,155.0,139.0
KARNATAKA,RAMANAGARA,2025-12-06,,,,,,,
KARNATAKA,SHIMOGA,2025-12-06,,,,4.0,75.0,87.0,136.0
KARNATAKA,SHIVAMOGGA,2025-12-06,,,,23.0,86.0,246.0,66.0
KARNATAKA,TUMAKURU,2025-12-06,,,,10.0,127.0,296.0,133.0
KARNATAKA,TUMKUR,2025-12-06,,,,14.0,167.0,212.0,408.0
KARNATAKA,UDUPI,2025-12-06,,,,26.0,180.0,209.0,120.0
KARNATAKA,UDUPI *,2025-12-06,,,,,,,
KARNATAKA,UTTARA KANNADA,2025-12-06,,,,12.0,95.0,209.0,196.0
KARNATAKA,VIJAYANAGARA,2025-12-06,,,,14.0,90.0,36.0,70.0
KARNATAKA,VIJAYAPURA,2025-12-06,,,,23.0,134.0,313.0,125.0
KARNATAKA,YADGIR,2025-12-06,,,,51.0,124.0,247.0,266.0
KERALA,ALAPPUZHA,2025-12-06,,,,30.0,287.0,299.0,374.0
KERALA,ERNAKULAM,2025-12-06,,,,56.0,520.0,802.0,822.0
KERALA,IDUKKI,2025-12-06,,,,13.0,125.0,407.0,267.0
KERALA,KANNUR,2025-12-06,,,,46.0,521.0,545.0,614.0
KERALA,KASARAGOD,2025-12-06,,,,26.0,254.0,447.0,366.0
KERALA,KASARGOD,2025-12-06,,,,0.0,23.0,3.0,22.0
KERALA,KOLLAM,2025-12-06,,,,44.0,528.0,510.0,616.0
KERALA,KOTTAYAM,2025-12-06,,,,35.0,308.0,423.0,415.0
KERALA,KOZHIKODE,2025-12-06,,,,107.0,729.0,1021.0,938.0
KERALA,MALAPPURAM,2025-12-06,,,,98.0,1842.0,880.0,1314.0
KERALA,PALAKKAD,2025-12-06,,,,36.0,524.0,492.0,782.0
KERALA,PATHANAMTHITTA,2025-12-06,,,,25.0,207.0,198.0,271.0
KERALA,THIRUVANANTHAPURAM,2025-12-06,,,,50.0,586.0,417.0,613.0
KERALA,THRISSUR,2025-12-06,,,,37.0,649.0,375.0,587.0
KERALA,WAYANAD,2025-12-06,,,,19.0,167.0,102.0,169.0
LADAKH,KARGIL,2025-12-06,,,,4.0,25.0,8.0,5.0
LADAKH,LEH,2025-12-06,,,,6.0,37.0,7.0,8.0
LAKSHADWEEP,LAKSHADWEEP,2025-12-06,,,,1.0,24.0,16.0,15.0
MADANAPALLE,KADIRI ROAD,2025-12-06,,,,,,,
MADHYA PRADESH,AGAR MALWA,2025-12-06,,,,8.0,64.0,35.0,88.0
MADHYA PRADESH,ALIRAJPUR,2025-12-06,,,,19.0,108.0,81.0,103.0
MADHYA PRADESH,ANUPPUR,2025-12-06,,,,28.0,124.0,93.0,159.0
MADHYA PRADESH,ASHOK NAGAR,2025-12-06,,,,12.0,94.0,68.0,71.0
MADHYA PRADESH,ASHOKNAGAR,2025-12-06,,,,,,,
MADHYA PRADESH,BALAGHAT,2025-12-06,,,,32.0,150.0,814.0,134.0
MADHYA PRADESH,BARWANI,2025-12-06,,,,42.0,297.0,208.0,171.0
MADHYA PRADESH,BETUL,2025-12-06,,,,81.0,170.0,264.0,333.0
MADHYA PRADESH,BHIND,2025-12-06,,,,24.0,197.0,192.0,199.0
MADHYA PRADESH,BHOPAL,2025-12-06,,,,47.0,419.0,469.0,499.0
MADHYA PRADESH,BURHANPUR,2025-12-06,,,,6.0,69.0,234.0,219.0
MADHYA PRADESH,CHHATARPUR,2025-12-06,,,,35.0,303.0,292.0,260.0
MADHYA PRADESH,CHHINDWARA,2025-12-06,,,,44.0,244.0,371.0,236.0
MADHYA PRADESH,DAMOH,2025-12-06,,,,22.0,183.0,199.0,149.0
MADHYA PRADESH,DATIA,2025-12-06,,,,27.0,159.0,101.0,113.0
MADHYA PRADESH,DEWAS,2025-12-06,,,,26.0,181.0,259.0,260.0
MADHYA PRADESH,DHAR,2025-12-06,,,,37.0,357.0,164.0,253.0
MADHYA PRADESH,DINDORI,2025-12-06,,,,24.0,72.0,193.0,90.0
MADHYA PRADESH,EAST NIMAR,2025-12-06,,,,4.0,59.0,53.0,125.0
MADHYA PRADESH,GUNA,2025-12-06,,,,12.0,170.0,155.0,176.0
MADHYA PRADESH,GWALIOR,2025-12-06,,,,52.0,344.0,398.0,198.0
MADHYA PRADESH,HARDA,2025-12-06,,,,4.0,42.0,53.0,92.0
MADHYA PRADESH,HARDA *,2025-12-06,,,,1.0,9.0,5.0,18.0
MADHYA PRADESH,HOSHANGABAD,2025-12-06,,,,11.0,48.0,94.0,184.0
MADHYA PRADESH,INDORE,2025-12-06,,,,54.0,503.0,1207.0,695.0
MADHYA PRADESH,JABALPUR,2025-12-06,,,,52.0,388.0,457.0,399.0
MADHYA PRADESH,JHABUA,2025-12-06,,,,29.0,264.0,133.0,125.0
MADHYA PRADESH,KATNI,2025-12-06,,,,69.0,228.0,848.0,193.0
MADHYA PRADESH,KHANDWA,2025-12-06,,,,14.0,76.0,116.0,108.0
MADHYA PRADESH,KHARGONE,2025-12-06,,,,20.0,180.0,243.0,317.0
MADHYA PRADESH,MAIHAR,2025-12-06,,,,2.0,41.0,1.0,16.0
MADHYA PRADESH,MANDLA,2025-12-06,,,,37.0,199.0,90.0,118.0
MADHYA PRADESH,MANDSAUR,2025-12-06,,,,26.0,176.0,148.0,153.0
MADHYA PRADESH,MAUGANJ,2025-12-06,,,,1.0,33.0,1.0,14.0
MADHYA PRADESH,MORENA,2025-12-06,,,,54.0,311.0,321.0,216.0
MADHYA PRADESH,NARMADAPURAM,2025-12-06,,,,2.0,35.0,2.0,25.0
MADHYA PRADESH,NARSIMHAPUR,2025-12-06,,,,5.0,32.0,15.0,32.0
MADHYA PRADESH,NARSINGHPUR,2025-12-06,,,,23.0,131.0,137.0,115.0
MADHYA PRADESH,NEEMUCH,2025-12-06,,,,26.0,124.0,147.0,78.0
MADHYA PRADESH,NIWARI,2025-12-06,,,,1.0,18.0,5.0,2.0
MADHYA PRADESH,PANDHURNA,2025-12-06,,,,0.0,8.0,,
MADHYA PRADESH,PANNA,2025-12-06,,,,17.0,115.0,81.0,130.0
MADHYA PRADESH,RAISEN,2025-12-06,,,,18.0,155.0,164.0,216.0
MADHYA PRADESH,RAJGARH,2025-12-06,,,,28.0,175.0,179.0,299.0
MADHYA PRADESH,RATLAM,2025-12-06,,,,36.0,274.0,1173.0,173.0
MADHYA PRADESH,REWA,2025-12-06,,,,37.0,279.0,245.0,337.0
MADHYA PRADESH,SAGAR,2025-12-06,,,,43.0,266.0,409.0,315.0
MADHYA PRADESH,SATNA,2025-12-06,,,,47.0,285.0,629.0,354.0
MADHYA PRADESH,SEHORE,2025-12-06,,,,26.0,113.0,205.0,252.0
MADHYA PRADESH,SEONI,2025-12-06,,,,29.0,233.0,142.0,191.0
MADHYA PRADESH,SHAHDOL,2025-12-06,,,,20.0,172.0,364.0,291.0
MADHYA PRADESH,SHAJAPUR,2025-12-06,,,,29.0,152.0,199.0,276.0
MADHYA PRADESH,SHEOPUR,2025-12-06,,,,18.0,86.0,74.0,97.0
MADHYA PRADESH,SHIVPURI,2025-12-06,,,,18.0,171.0,159.0,285.0
MADHYA PRADESH,SIDHI,2025-12-06,,,,11.0,103.0,118.0,155.0
MADHYA PRADESH,SINGRAULI,2025-12-06,,,,24.0,118.0,101.0,126.0
MADHYA PRADESH,TIKAMGARH,2025-12-06,,,,43.0,233.0,252.0,199.0
MADHYA PRADESH,UJJAIN,2025-12-06,,,,31.0,211.0,577.0,309.0
MADHYA PRADESH,UMARIA,2025-12-06,,,,7.0,93.0,57.0,65.0
MADHYA PRADESH,VIDISHA,2025-12-06,,,,26.0,113.0,250.0,273.0
MADHYA PRADESH,WEST NIMAR,2025-12-06,,,,1.0,21.0,7.0,41.0
MAHARASHTRA,AHILYANAGAR,2025-12-06,,,,0.0,1.0,,
MAHARASHTRA,AHMADNAGAR,2025-12-06,,,,62.0,1157.0,1605.0,1797.0
